detection_index,entry_index,exit_index,termination_index,status,reason,reference_entry,exit_reference_price,entry_price,exit_price,stop_price,target_price,gross_points,fill_pnl_points,net_points,net_dollars,fees_dollars,slippage_points,holding_bars,holding_minutes,mae_points,detection_timestamp,entry_timestamp,exit_timestamp,expiry_timestamp,pattern_id,direction,entry_kind,entry_offset_points,horizon,pending_bars,stop_points,target_points,balance_after_dollars
354922,354923,354932,354932,closed,timeout,18966.0,18967.5,18966.25,18967.25,18946.0,18986.0,1.5,1.0,0.5,10.0,10.0,0.5,10.0,10.0,0.25,2024-01-02 00:49:00+00:00,2024-01-02 00:49:00+00:00,2024-01-02 00:59:00+00:00,2024-01-02 00:59:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50010.0
354932,354933,354942,354942,closed,timeout,18967.25,18975.25,18967.5,18975.0,18947.25,18987.25,8.0,7.5,7.0,140.0,10.0,0.5,10.0,10.0,0.25,2024-01-02 00:59:00+00:00,2024-01-02 00:59:00+00:00,2024-01-02 01:09:00+00:00,2024-01-02 01:09:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50150.0
354957,354958,354967,354967,closed,timeout,18974.0,18968.75,18974.25,18968.5,18954.0,18994.0,-5.25,-5.75,-6.25,-125.0,10.0,0.5,10.0,10.0,6.25,2024-01-02 01:24:00+00:00,2024-01-02 01:24:00+00:00,2024-01-02 01:34:00+00:00,2024-01-02 01:34:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50025.0
354991,354992,355001,355001,closed,timeout,18957.0,18959.25,18957.25,18959.0,18937.0,18977.0,2.25,1.75,1.25,25.0,10.0,0.5,10.0,10.0,2.25,2024-01-02 01:58:00+00:00,2024-01-02 01:58:00+00:00,2024-01-02 02:08:00+00:00,2024-01-02 02:08:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50050.0
355006,355007,355016,355016,closed,timeout,18958.25,18956.75,18958.5,18956.5,18938.25,18978.25,-1.5,-2.0,-2.5,-50.0,10.0,0.5,10.0,10.0,4.75,2024-01-02 02:13:00+00:00,2024-01-02 02:13:00+00:00,2024-01-02 02:23:00+00:00,2024-01-02 02:23:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50000.0
355042,355043,355052,355052,closed,timeout,18952.25,18948.25,18952.5,18948.0,18932.25,18972.25,-4.0,-4.5,-5.0,-100.0,10.0,0.5,10.0,10.0,10.25,2024-01-02 02:49:00+00:00,2024-01-02 02:49:00+00:00,2024-01-02 02:59:00+00:00,2024-01-02 02:59:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49900.0
355116,355117,355126,355126,closed,timeout,18946.0,18949.25,18946.25,18949.0,18926.0,18966.0,3.25,2.75,2.25,45.0,10.0,0.5,10.0,10.0,1.25,2024-01-02 04:03:00+00:00,2024-01-02 04:03:00+00:00,2024-01-02 04:13:00+00:00,2024-01-02 04:13:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49945.0
355169,355170,355179,355179,closed,timeout,18950.5,18951.0,18950.75,18950.75,18930.5,18970.5,0.5,0.0,-0.5,-10.0,10.0,0.5,10.0,10.0,2.25,2024-01-02 04:56:00+00:00,2024-01-02 04:56:00+00:00,2024-01-02 05:06:00+00:00,2024-01-02 05:06:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49935.0
355196,355197,355206,355206,closed,timeout,18955.25,18959.0,18955.5,18958.75,18935.25,18975.25,3.75,3.25,2.75,55.0,10.0,0.5,10.0,10.0,0.5,2024-01-02 05:23:00+00:00,2024-01-02 05:23:00+00:00,2024-01-02 05:33:00+00:00,2024-01-02 05:33:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49990.0
355210,355211,355220,355220,closed,timeout,18958.0,18958.75,18958.25,18958.5,18938.0,18978.0,0.75,0.25,-0.25,-5.0,10.0,0.5,10.0,10.0,1.5,2024-01-02 05:37:00+00:00,2024-01-02 05:37:00+00:00,2024-01-02 05:47:00+00:00,2024-01-02 05:47:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49985.0
355222,355223,355232,355232,closed,timeout,18958.5,18959.0,18958.75,18958.75,18938.5,18978.5,0.5,0.0,-0.5,-10.0,10.0,0.5,10.0,10.0,1.25,2024-01-02 05:49:00+00:00,2024-01-02 05:49:00+00:00,2024-01-02 05:59:00+00:00,2024-01-02 05:59:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49975.0
355257,355258,355267,355267,closed,timeout,18952.25,18953.25,18952.5,18953.0,18932.25,18972.25,1.0,0.5,0.0,0.0,10.0,0.5,10.0,10.0,0.75,2024-01-02 06:24:00+00:00,2024-01-02 06:24:00+00:00,2024-01-02 06:34:00+00:00,2024-01-02 06:34:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49975.0
355300,355301,355310,355310,closed,timeout,18946.75,18959.25,18947.0,18959.0,18926.75,18966.75,12.5,12.0,11.5,230.0,10.0,0.5,10.0,10.0,1.0,2024-01-02 07:07:00+00:00,2024-01-02 07:07:00+00:00,2024-01-02 07:17:00+00:00,2024-01-02 07:17:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50205.0
355333,355334,355343,355343,closed,timeout,18960.5,18957.25,18960.75,18957.0,18940.5,18980.5,-3.25,-3.75,-4.25,-85.0,10.0,0.5,10.0,10.0,7.75,2024-01-02 07:40:00+00:00,2024-01-02 07:40:00+00:00,2024-01-02 07:50:00+00:00,2024-01-02 07:50:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50120.0
355364,355365,355374,355374,closed,timeout,18965.5,18968.25,18965.75,18968.0,18945.5,18985.5,2.75,2.25,1.75,35.0,10.0,0.5,10.0,10.0,2.0,2024-01-02 08:11:00+00:00,2024-01-02 08:11:00+00:00,2024-01-02 08:21:00+00:00,2024-01-02 08:21:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50155.0
355392,355393,355402,355402,closed,timeout,18975.5,18970.75,18975.75,18970.5,18955.5,18995.5,-4.75,-5.25,-5.75,-115.0,10.0,0.5,10.0,10.0,7.0,2024-01-02 08:39:00+00:00,2024-01-02 08:39:00+00:00,2024-01-02 08:49:00+00:00,2024-01-02 08:49:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,50040.0
355413,355414,355423,355423,closed,timeout,18968.5,18952.75,18968.75,18952.5,18948.5,18988.5,-15.75,-16.25,-16.75,-335.0,10.0,0.5,10.0,10.0,18.75,2024-01-02 09:00:00+00:00,2024-01-02 09:00:00+00:00,2024-01-02 09:10:00+00:00,2024-01-02 09:10:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49705.0
355439,355440,355449,355449,closed,timeout,18941.75,18942.0,18942.0,18941.75,18921.75,18961.75,0.25,-0.25,-0.75,-15.0,10.0,0.5,10.0,10.0,1.0,2024-01-02 09:26:00+00:00,2024-01-02 09:26:00+00:00,2024-01-02 09:36:00+00:00,2024-01-02 09:36:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49690.0
355475,355476,355485,355485,closed,timeout,18934.75,18932.0,18935.0,18931.75,18914.75,18954.75,-2.75,-3.25,-3.75,-75.0,10.0,0.5,10.0,10.0,3.5,2024-01-02 10:02:00+00:00,2024-01-02 10:02:00+00:00,2024-01-02 10:12:00+00:00,2024-01-02 10:12:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49615.0
355520,355521,355530,355530,closed,timeout,18932.75,18920.0,18933.0,18919.75,18912.75,18952.75,-12.75,-13.25,-13.75,-275.0,10.0,0.5,10.0,10.0,13.25,2024-01-02 10:47:00+00:00,2024-01-02 10:47:00+00:00,2024-01-02 10:57:00+00:00,2024-01-02 10:57:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49340.0
355623,355624,355633,355633,closed,timeout,18800.5,18797.75,18800.75,18797.5,18780.5,18820.5,-2.75,-3.25,-3.75,-75.0,10.0,0.5,10.0,10.0,7.0,2024-01-02 12:30:00+00:00,2024-01-02 12:30:00+00:00,2024-01-02 12:40:00+00:00,2024-01-02 12:40:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49265.0
355662,355663,355672,355672,closed,timeout,18768.25,18765.5,18768.5,18765.25,18748.25,18788.25,-2.75,-3.25,-3.75,-75.0,10.0,0.5,10.0,10.0,8.25,2024-01-02 13:09:00+00:00,2024-01-02 13:09:00+00:00,2024-01-02 13:19:00+00:00,2024-01-02 13:19:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49190.0
355695,355696,355705,355705,closed,timeout,18775.75,18783.0,18776.0,18782.75,18755.75,18795.75,7.25,6.75,6.25,125.0,10.0,0.5,10.0,10.0,2.0,2024-01-02 13:42:00+00:00,2024-01-02 13:42:00+00:00,2024-01-02 13:52:00+00:00,2024-01-02 13:52:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49315.0
355705,355706,355715,355715,closed,timeout,18783.25,18794.25,18783.5,18794.0,18763.25,18803.25,11.0,10.5,10.0,200.0,10.0,0.5,10.0,10.0,1.0,2024-01-02 13:52:00+00:00,2024-01-02 13:52:00+00:00,2024-01-02 14:02:00+00:00,2024-01-02 14:02:00+00:00,trajectory_1163dafd9e9d_18_5ba6e2071541,1,market,0.0,10,1,20,20,49515.0
